Time	ejabberd-nolog-1	ejabberd-nolog-2	openfire-log-1	openfire-log-2	openfire-log-4	openfire-log-8	openfire-nolog-1	openfire-nolog-2	openfire-nolog-4	openfire-nolog-8
1909	99.8	99.8	0	0	1.65	0	0	0	0	0
1911	99.8	99.8	0	0	1.65	0	0	0	0	0
1913	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1914	99.8	99.8	0	0	1.65	0	0	0	0	0
1916	99.8	99.8	0	0	1.65	0	0	0	4.975	0
1918	99.8	99.8	0	0	1.65	0	0	0	0	0
1920	99.8	99.8	0	0	1.65	0	0	0	0	0
1921	99.8	99.8	0	0	1.65	0	0	0	0	0
1923	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1925	99.8	99.8	0	0	1.65	0	0	0	0	0
1927	99.8	99.8	0	0	1.65	0	0	0	0	0
1929	99.8	99.8	0	0	1.65	0	0	0	0	0
1931	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1932	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1934	99.8	99.8	0	0	1.65	0	0	0	0	0
1936	99.8	99.8	0	0	1.65	0	0	0	0	0
1938	99.8	99.8	0	0	1.65	0	0	0	0	0
1939	99.8	99.8	0	0	1.65	0	0	0	0	0
1941	99.8	99.8	0	0	1.65	0	0	0	0	0
1943	99.8	99.8	0	0	1.65	0	0	0	0	0
1945	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1946	99.8	99.8	0	0	1.65	0	0	0	0	0
1948	99.8	99.8	0	0	1.65	0	0	0	0	0
1950	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1952	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1953	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1954	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1955	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1956	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1957	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1958	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1959	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1960	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1961	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1962	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1963	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1964	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1965	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1966	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1967	99.7	99.7	0	0	1.65	0	0	0	1.65	0
1968	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1969	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1970	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1971	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1972	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1973	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1974	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1975	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1976	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1977	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1978	99.7	99.7	0	0	1.65	0	0	0	1.65	0
1979	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1980	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1981	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1982	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1983	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1984	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1985	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1986	106.4	106.4	0	0	1.65	0	0	0	1.65	0
1987	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1988	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1989	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1990	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1991	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1992	106.5	106.5	0	0	1.65	0	0	0	1.65	0
1993	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1994	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1995	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1996	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1997	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1998	99.8	99.8	0	0	1.65	0	0	0	1.65	0
1999	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2000	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2001	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2002	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2003	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2004	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2005	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2006	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2007	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2008	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2009	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2010	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2011	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2012	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2013	93.1	93.1	0	0	1.65	0	0	0	1.65	0
2014	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2015	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2016	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2017	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2018	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2019	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2020	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2021	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2022	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2023	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2024	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2025	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2026	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2027	99.7	99.7	0	0	1.65	0	0	0	1.65	0
2028	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2029	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2030	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2031	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2032	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2033	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2034	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2035	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2036	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2037	99.7	99.7	0	0	1.65	0	0	0	1.65	0
2038	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2039	99.7	99.7	0	0	1.65	0	0	0	1.65	0
2040	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2041	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2042	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2043	99.7	99.7	0	0	1.65	0	0	0	1.65	0
2044	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2045	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2046	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2047	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2048	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2049	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2050	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2051	99.7	99.7	0	0	1.65	0	0	0	1.65	0
2052	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2053	99.7	99.7	0	0	1.65	0	0	0	1.65	0
2054	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2055	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2056	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2057	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2058	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2059	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2060	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2061	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2062	106.4	106.4	0	0	1.65	0	0	0	1.65	0
2063	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2064	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2065	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2066	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2067	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2068	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2069	106.4	106.4	0	0	1.65	0	0	0	1.65	0
2070	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2071	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2072	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2073	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2074	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2075	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2076	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2077	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2078	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2079	106.4	106.4	0	0	1.65	0	0	0	1.65	0
2080	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2081	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2082	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2083	106.5	106.5	0	0	1.65	0	0	0	1.65	0
2084	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2085	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2086	106.4	106.4	0	0	1.65	0	0	0	1.65	0
2087	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2088	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2089	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2090	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2091	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2092	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2093	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2094	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2095	99.7	99.7	0	0	1.65	0	0	0	1.65	0
2096	99.7	99.7	0	0	1.65	0	0	0	1.65	0
2097	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2098	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2099	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2100	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2101	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2102	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2103	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2104	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2105	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2106	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2107	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2108	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2109	99.7	99.7	0	0	1.65	0	0	0	1.65	0
2110	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2111	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2112	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2113	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2114	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2115	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2116	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2117	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2118	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2119	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2120	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2121	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2122	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2123	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2124	99.7	99.7	0	0	1.65	0	0	0	1.65	0
2125	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2126	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2127	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2128	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2129	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2130	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2131	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2132	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2133	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2134	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2135	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2136	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2137	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2138	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2139	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2140	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2141	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2142	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2143	99.7	99.7	0	0	1.65	0	0	0	1.65	0
2144	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2145	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2146	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2147	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2148	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2149	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2150	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2151	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2152	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2153	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2154	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2155	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2156	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2157	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2158	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2159	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2160	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2161	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2162	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2163	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2164	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2165	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2166	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2167	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2168	106.4	106.4	0	0	1.65	0	0	0	1.65	0
2169	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2170	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2171	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2172	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2173	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2174	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2175	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2176	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2177	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2178	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2179	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2180	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2181	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2182	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2183	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2184	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2185	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2186	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2187	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2188	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2189	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2190	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2191	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2192	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2193	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2194	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2195	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2196	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2197	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2198	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2199	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2200	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2201	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2202	106.5	106.5	0	0	1.65	0	0	0	1.65	0
2203	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2204	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2205	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2206	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2207	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2208	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2209	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2210	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2211	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2212	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2213	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2214	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2215	99.7	99.7	0	0	1.65	0	0	0	1.65	0
2216	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2217	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2218	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2219	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2220	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2221	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2222	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2223	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2224	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2225	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2226	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2227	99.7	99.7	0	0	1.65	0	0	0	1.65	0
2228	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2229	99.7	99.7	0	0	1.65	0	0	0	1.65	0
2230	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2231	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2232	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2233	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2234	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2235	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2236	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2237	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2238	106.4	106.4	0	0	1.65	0	0	0	1.65	0
2239	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2240	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2241	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2242	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2243	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2244	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2245	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2246	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2247	106.4	106.4	0	0	1.65	0	0	0	1.65	0
2248	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2249	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2250	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2251	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2252	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2253	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2254	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2255	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2256	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2257	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2258	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2259	106.5	106.5	0	0	1.65	0	0	0	1.65	0
2260	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2261	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2262	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2263	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2264	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2265	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2266	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2267	106.4	106.4	0	0	1.65	0	0	0	1.65	0
2268	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2269	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2270	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2271	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2272	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2273	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2274	106.5	106.5	0	0	1.65	0	0	0	1.65	0
2275	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2276	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2277	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2278	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2279	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2280	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2281	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2282	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2283	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2284	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2285	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2286	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2287	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2288	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2289	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2290	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2291	99.7	99.7	0	0	1.65	0	0	0	1.65	0
2292	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2293	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2294	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2295	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2296	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2297	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2298	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2299	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2300	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2301	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2302	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2303	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2304	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2305	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2306	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2307	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2308	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2309	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2310	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2311	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2312	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2313	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2314	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2315	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2316	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2317	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2318	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2319	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2320	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2321	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2322	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2323	99.7	99.7	0	0	1.65	0	0	0	1.65	0
2324	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2325	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2326	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2327	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2328	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2329	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2330	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2331	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2332	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2333	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2334	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2335	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2336	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2337	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2338	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2339	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2340	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2341	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2342	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2343	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2344	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2345	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2346	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2347	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2348	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2349	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2350	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2351	99.7	99.7	0	0	1.65	0	0	0	1.65	0
2352	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2353	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2354	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2355	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2356	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2357	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2358	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2359	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2360	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2361	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2362	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2363	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2364	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2365	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2366	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2367	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2368	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2369	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2370	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2371	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2372	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2373	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2374	99.7	99.7	0	0	1.65	0	0	0	1.65	0
2375	99.8	99.8	0	0	1.65	0	0	0	1.65	0
2376	99.8	99.8	0	0	1.65	0	0	0	1.65	0
