Time	ejabberd-nolog-1	ejabberd-nolog-2	openfire-log-1	openfire-log-2	openfire-log-4	openfire-log-8	openfire-nolog-1	openfire-nolog-2	openfire-nolog-4	openfire-nolog-8
1156	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1157	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1158	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1159	106.5	99.8	0	0	0	0	200	3.3	1.65	0.825
1160	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1162	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1163	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1164	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1165	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1166	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1167	99.8	99.7	0	0	0	0	200	3.3	1.65	0.825
1168	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1170	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1171	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1172	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1173	99.2	99.8	0	0	0	0	200	3.3	1.65	0.825
1174	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1175	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1177	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1178	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1179	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1180	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1181	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1182	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1184	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1185	99.8	106.5	0	0	0	0	200	3.3	1.65	0.825
1186	99.5	99.8	0	0	0	0	200	3.3	1.65	0.825
1187	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1188	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1189	99.8	106.5	0	0	0	0	200	3.3	1.65	0.825
1191	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1192	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1193	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1194	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1195	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1196	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1197	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1199	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1200	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1201	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1202	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1203	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1204	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1206	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1207	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1208	99.7	99.8	0	0	0	0	200	3.3	1.65	0.825
1209	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1210	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1211	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1213	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1214	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1215	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1216	99.8	99.4	0	0	0	0	200	3.3	1.65	0.825
1217	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1218	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1220	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1221	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1222	106.5	99.8	0	0	0	0	200	3.3	1.65	0.825
1223	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1224	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1225	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1226	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1228	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1229	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1230	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1231	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1232	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1233	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1235	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1236	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1237	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1238	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1239	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1240	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1242	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1243	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1244	99.7	99.8	0	0	0	0	200	3.3	1.65	0.825
1245	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1246	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1247	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1249	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1250	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1251	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1252	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1253	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1254	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1255	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1257	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1258	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1259	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1260	93.1	99.8	0	0	0	0	200	3.3	1.65	0.825
1261	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1262	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1264	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1265	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1266	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1267	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1268	99.8	93.2	0	0	0	0	200	3.3	1.65	0.825
1269	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1271	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1272	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1273	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1274	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1275	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1276	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1278	99.8	99.7	0	0	0	0	200	3.3	1.65	0.825
1279	106.5	106.5	0	0	0	0	200	3.3	1.65	0.825
1280	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1281	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1282	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1283	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1284	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1286	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1287	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1288	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1289	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1290	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1291	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1293	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1294	99.8	106.4	0	0	0	0	200	3.3	1.65	0.825
1295	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1296	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1297	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1298	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1300	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1301	93.1	99.8	0	0	0	0	200	3.3	1.65	0.825
1302	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1303	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1304	99.7	99.8	0	0	0	0	200	3.3	1.65	0.825
1305	99.8	93.2	0	0	0	0	200	3.3	1.65	0.825
1307	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1308	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1309	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1310	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1311	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1312	106.5	99.8	0	0	0	0	200	3.3	1.65	0.825
1313	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1315	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1316	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1317	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1318	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1319	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1320	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1322	99.7	99.7	0	0	0	0	200	3.3	1.65	0.825
1323	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1324	99.8	106.4	0	0	0	0	200	3.3	1.65	0.825
1325	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1326	99.8	106.4	0	0	0	0	200	3.3	1.65	0.825
1327	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1329	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1330	99.8	106.5	0	0	0	0	200	3.3	1.65	0.825
1331	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1332	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1333	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1334	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1336	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1337	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1338	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1339	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1340	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1341	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1342	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1344	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1345	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1346	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1347	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1348	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1349	99.8	99.2	0	0	0	0	200	3.3	1.65	0.825
1351	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1352	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1353	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1354	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1355	106.5	99.8	0	0	0	0	200	3.3	1.65	0.825
1356	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1358	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1359	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1360	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1361	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1362	99.8	99.5	0	0	0	0	200	3.3	1.65	0.825
1363	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1365	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1366	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1367	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1368	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1369	99.7	99.8	0	0	0	0	200	3.3	1.65	0.825
1370	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1371	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1373	106.5	106.5	0	0	0	0	200	3.3	1.65	0.825
1374	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1375	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1376	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1377	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1378	106.4	99.8	0	0	0	0	200	3.3	1.65	0.825
1380	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1381	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1382	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1383	93.2	99.8	0	0	0	0	200	3.3	1.65	0.825
1384	99.8	99.7	0	0	0	0	200	3.3	1.65	0.825
1385	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1387	106.4	106.4	0	0	0	0	200	3.3	1.65	0.825
1388	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1389	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1390	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1391	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1392	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1394	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1395	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1396	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1397	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1398	99.8	106.5	0	0	0	0	200	3.3	1.65	0.825
1399	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1400	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1402	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1403	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1404	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1405	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1406	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1407	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1409	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1410	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1411	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1412	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1413	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1414	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1416	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1417	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1418	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1419	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1420	99.8	99.7	0	0	0	0	200	3.3	1.65	0.825
1421	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1423	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1424	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1425	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1426	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1427	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1428	99.7	99.8	0	0	0	0	200	3.3	1.65	0.825
1429	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1431	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1432	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1433	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1434	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1435	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1436	99.8	93.1	0	0	0	0	200	3.3	1.65	0.825
1438	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1439	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1440	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1441	106.4	99.8	0	0	0	0	200	3.3	1.65	0.825
1442	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1443	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1445	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1446	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1447	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1448	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1449	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1450	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1452	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1453	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1454	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1455	99.8	106.5	0	0	0	0	200	3.3	1.65	0.825
1456	106.5	99.8	0	0	0	0	200	3.3	1.65	0.825
1457	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1458	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1460	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1461	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1462	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1463	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1464	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1465	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1467	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1468	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1469	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1470	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1471	99.7	99.8	0	0	0	0	200	3.3	1.65	0.825
1472	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1474	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1475	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1476	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1477	99.8	93.1	0	0	0	0	200	3.3	1.65	0.825
1478	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1479	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1481	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1482	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1483	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1484	106.5	99.8	0	0	0	0	200	3.3	1.65	0.825
1485	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1486	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1487	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1489	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1490	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1491	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1492	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1493	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1494	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1496	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1497	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1498	99.8	99.7	0	0	0	0	200	3.3	1.65	0.825
1499	99.7	99.8	0	0	0	0	200	3.3	1.65	0.825
1500	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1501	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1503	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1504	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1505	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1506	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1507	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1508	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1510	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1511	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1512	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1513	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1514	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1515	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1516	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1518	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1519	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1520	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1521	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1522	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1523	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1525	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1526	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1527	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1528	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1529	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1530	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1532	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1533	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1534	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1535	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1536	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1537	106.5	99.8	0	0	0	0	200	3.3	1.65	0.825
1539	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1540	99.7	99.8	0	0	0	0	200	3.3	1.65	0.825
1541	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1542	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1543	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1544	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1545	99.8	99.7	0	0	0	0	200	3.3	1.65	0.825
1547	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1548	106.5	99.8	0	0	0	0	200	3.3	1.65	0.825
1549	99.8	106.5	0	0	0	0	200	3.3	1.65	0.825
1550	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1551	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1552	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1554	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1555	99.8	106.4	0	0	0	0	200	3.3	1.65	0.825
1556	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1557	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1558	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1559	99.8	93.2	0	0	0	0	200	3.3	1.65	0.825
1561	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1562	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1563	99.8	106.4	0	0	0	0	200	3.3	1.65	0.825
1564	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1565	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1566	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1568	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1569	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1570	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1571	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1572	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1573	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1574	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1576	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1577	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1578	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1579	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1580	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1581	106.4	99.8	0	0	0	0	200	3.3	1.65	0.825
1583	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1584	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1585	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1586	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1587	99.7	99.8	0	0	0	0	200	3.3	1.65	0.825
1588	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1590	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1591	99.7	99.8	0	0	0	0	200	3.3	1.65	0.825
1592	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1593	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1594	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1595	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1597	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1598	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1599	106.4	99.8	0	0	0	0	200	3.3	1.65	0.825
1600	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1601	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1602	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1603	106.5	99.8	0	0	0	0	200	3.3	1.65	0.825
1605	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1606	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1607	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1608	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1609	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1610	99.7	99.8	0	0	0	0	200	3.3	1.65	0.825
1612	99.7	99.7	0	0	0	0	200	3.3	1.65	0.825
1613	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1614	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1615	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1616	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1617	99.8	106.4	0	0	0	0	200	3.3	1.65	0.825
1619	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1620	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1621	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1622	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1623	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1624	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1626	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1627	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1628	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1629	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1630	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1631	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1632	99.8	106.5	0	0	0	0	200	3.3	1.65	0.825
1634	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1635	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1636	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1637	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1638	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1639	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1641	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1642	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1643	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
