Time	ejabberd-nolog-1	ejabberd-nolog-2	openfire-log-1	openfire-log-2	openfire-log-4	openfire-log-8	openfire-nolog-1	openfire-nolog-2	openfire-nolog-4	openfire-nolog-8
1023	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.025	12.225
1024	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.025	12.1625
1026	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.025	12.175
1028	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.025	12.175
1029	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.025	12.1625
1031	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.025	12.1625
1033	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.025	12.175
1035	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.025	12.1875
1036	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.025	12.225
1037	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.025	12.1875
1038	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.025	12.225
1040	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.025	12.175
1042	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.05	12.175
1044	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.05	12.175
1046	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.05	12.175
1048	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.075	12.175
1049	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.075	12.225
1050	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.075	12.175
1051	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.075	12.225
1053	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.075	12.175
1055	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.075	12.175
1057	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.075	12.1875
1059	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.075	12.1875
1061	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.075	12.1875
1063	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.075	12.1875
1065	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.075	12.225
1066	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.075	12.1875
1067	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.075	12.225
1068	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.1	12.1875
1069	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.1	12.225
1070	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.1	12.2
1072	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.1	12.2
1073	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.1	12.225
1074	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.1	12.2
1075	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.1	12.2375
1076	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.1	12.2
1077	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.2	12.2375
1078	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.1	12.2125
1079	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.1	12.2125
1081	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.1	12.2125
1083	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.1	12.2125
1085	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.1	12.2125
1087	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.1	12.2125
1089	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.1	12.2125
1091	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.1	12.275
1092	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.1	12.2125
1093	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.1	12.275
1094	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.1	12.2125
1095	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.1	12.275
1096	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.125	12.2125
1098	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.225	12.2125
1099	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.125	12.3
1100	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.125	12.2125
1101	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.15	12.2125
1102	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.15	12.2125
1104	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.15	12.3125
1105	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.15	12.2125
1107	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.15	12.225
1108	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.15	12.225
1109	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.15	12.225
1111	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.15	12.225
1113	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.15	12.225
1115	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.15	12.225
1117	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.15	12.225
1119	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.15	12.2125
1121	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.15	12.2125
1122	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.15	12.3875
1123	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.275	12.2125
1124	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.15	12.375
1125	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.275	12.2125
1126	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.15	12.4
1127	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.15	12.2125
1128	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.15	12.4125
1129	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.275	12.2125
1130	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.175	12.2125
1132	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.175	12.4125
1133	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.175	12.2125
1134	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.175	12.2125
1135	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.175	12.2125
1137	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.2	12.225
1138	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.275	12.4375
1139	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.2	12.225
1140	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.2	12.225
1141	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.2	12.2125
1143	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.2	12.225
1145	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.2	12.4375
1146	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.2	12.225
1147	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.2	12.225
1148	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.2	12.45
1150	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.2	12.225
1152	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.2	12.225
1153	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.2	12.225
1154	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.2	12.225
1156	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.2	12.225
1158	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.325	12.4875
1159	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.2	12.225
1160	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.2	12.225
1161	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.2	12.4875
1163	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.225	12.225
1165	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.225	12.225
1166	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.225	12.225
1167	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.225	12.4875
1168	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.325	12.225
1169	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.225	12.225
1171	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.325	12.5
1172	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.25	12.225
1173	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.25	12.225
1174	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.25	12.5
1175	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.35	12.225
1176	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.25	12.225
1177	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.35	12.5
1178	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.25	12.225
1179	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.25	12.225
1180	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.25	12.5
1181	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.375	12.225
1182	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.275	12.2375
1184	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.375	12.5
1185	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.275	12.2375
1186	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.275	12.5
1187	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.275	12.225
1189	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.275	12.2375
1191	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.375	12.2375
1192	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.275	12.225
1193	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.275	12.5
1194	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.275	12.225
1196	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.275	12.225
1198	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.275	12.225
1199	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.275	12.225
1201	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.275	12.2375
1203	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.275	12.2375
1205	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.275	12.2375
1206	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.275	12.5
1207	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.275	12.2375
1209	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.275	12.25
1211	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.275	12.25
1213	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.275	12.2375
1215	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.425	12.2375
1216	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.3	12.25
1218	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.3	12.275
1219	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.325	12.5
1220	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.325	12.275
1222	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.325	12.275
1224	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.425	12.275
1225	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.325	12.3
1227	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.325	12.3125
1229	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.325	12.3125
1231	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.325	12.3125
1233	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.325	12.325
1235	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.325	12.3375
1237	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.425	12.3625
1238	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.325	12.3625
1240	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.325	12.35
1242	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.325	12.3625
1244	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.45	12.3625
1246	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.45	12.3625
1248	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.35	12.3875
1250	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.45	12.5125
1251	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.375	12.375
1252	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.45	12.5125
1253	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.375	12.4
1254	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.375	12.5125
1255	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.375	12.4125
1257	32	32	71.9	30.2	6.675	2.25	69.5	20.25	26.45	12.4125
1259	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.45	12.4125
1260	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.375	12.5125
1261	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.45	12.425
1262	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.375	12.5125
1263	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.375	12.425
1264	32	32	71.9	30.2	6.675	2.25	69.5	20.25	26.375	12.4375
1266	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.375	12.4375
1268	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.375	12.4375
1270	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.5	12.4375
1272	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.5	12.4375
1273	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.375	12.5125
1274	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.5	12.45
1275	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.4	12.45
1276	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.4	12.4625
1277	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.4	12.475
1279	32	32	71.9	30.2	6.675	2.25	69.5	20.25	26.4	12.475
1281	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.4	12.475
1283	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.5	12.475
1285	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.5	12.4875
1286	32	32	71.9	30.2	6.675	2.25	69.5	20.25	26.4	12.5125
1287	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.425	12.4875
1288	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.425	12.4875
1290	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.5	12.4875
1292	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.5	12.4875
1293	32	32	71.9	30.2	6.675	2.25	69.5	20.25	26.425	12.5125
1294	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.425	12.4875
1296	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.425	12.5125
1297	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.425	12.5
1299	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.525	12.5
1301	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.425	12.5
1303	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.425	12.5
1305	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.425	12.5
1307	32	32	71.9	30.2	6.675	2.25	69.5	20.25	26.475	12.5
1308	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.425	12.5
1309	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.425	12.5
1310	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.425	12.5
1312	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.475	12.5
1314	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.45	12.5
1316	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.45	12.5
1317	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.5	12.5
1318	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.45	12.5
1319	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.45	12.5
1321	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.45	12.5
1322	32	32	71.9	30.2	6.675	2.25	69.5	20.25	26.45	12.5
1324	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.45	12.5
1325	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.5	12.5
1326	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.45	12.5
1327	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.45	12.5
1329	32	32	71.9	30.2	6.675	2.25	69.5	20.25	26.45	12.5
1330	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.525	12.5
1331	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.45	12.5
1332	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.45	12.5
1333	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.45	12.5
1334	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.45	12.5
1336	32	32	71.9	30.2	6.675	2.25	69.5	20.25	26.45	12.5125
1338	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.525	12.5125
1339	31.8	31.8	71.9	30.2	6.675	2.25	69.5	20.25	26.45	12.5
1340	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.45	12.5125
1342	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.5	12.5125
1343	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.425	12.5
1344	32	32	71.9	30.2	6.675	2.25	69.5	20.25	26.5	12.5125
1345	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.5	12.5
1346	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.5	12.5
1347	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.5	12.5
1349	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.5	12.5
1351	32	32	71.9	30.2	6.675	2.25	69.5	20.25	26.425	12.5
1352	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.5	12.5
1353	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.425	12.5
1354	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.5	12.5
1355	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.5	12.5125
1356	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.5	12.5125
1358	32	32	71.9	30.2	6.675	2.25	69.5	20.25	26.5	12.5125
1360	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.5	12.5125
1362	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.5	12.5
1363	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.45	12.5125
1364	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.5	12.5125
1365	32	32	71.9	30.2	6.675	2.25	69.5	20.25	26.5	12.5125
1367	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.5	12.5125
1369	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.45	12.5
1370	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.5	12.5125
1371	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.525	12.5
1372	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.525	12.5125
1373	32	32	71.9	30.2	6.675	2.25	69.5	20.25	26.525	12.5
1375	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.525	12.5
1377	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.375	12.5125
1378	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.475	12.5
1379	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.475	12.5125
1380	32.1	32.1	71.9	30.2	6.675	2.25	69.5	20.25	26.475	12.5
1382	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.35	12.5
1383	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.475	12.5125
1384	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.475	12.5
1385	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.475	12.5125
1386	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.35	12.5
1387	32.1	32.1	71.9	30.2	6.675	2.25	69.5	20.25	26.5	12.5125
1388	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.35	12.5
1389	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.5	12.5125
1390	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.375	12.5125
1391	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.5	12.5
1392	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.5	12.5125
1393	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.5	12.5
1395	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.375	12.5
1396	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.5	12.5125
1397	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.5	12.5
1398	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.5	12.5125
1399	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.375	12.5125
1401	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.375	12.5125
1402	32.1	32.1	71.9	30.2	6.675	2.25	69.5	20.25	26.525	12.5
1403	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.375	12.5125
1404	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.525	12.5125
1406	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.375	12.5125
1408	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.275	12.5125
1410	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.525	12.5
1411	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.525	12.5125
1412	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.275	12.5
1413	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.425	12.5125
1414	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.275	12.5125
1415	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.425	12.5125
1417	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.425	12.5125
1419	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.275	12.5125
1421	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.3	12.5125
1422	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.425	12.5
1423	32.1	32.1	71.9	30.2	6.675	2.25	69.5	20.25	26.425	12.5125
1424	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.425	12.5
1425	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.425	12.5125
1426	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.425	12.5
1428	31.9	31.9	71.9	30.2	6.675	2.25	69.5	20.25	26.425	12.5
1430	32	32	71.9	30.2	6.675	2.25	69.5	20.25	26.425	12.5
1431	32.1	32.1	71.9	30.2	6.675	2.25	69.5	20.25	26.45	12.5
1432	32	32	71.9	30.2	6.675	2.25	69.5	20.25	26.3	12.5
1433	32	32	71.9	30.2	6.675	2.25	69.5	20.25	26.45	12.5
1435	32	32	71.9	30.2	6.675	2.25	69.5	20.25	26.45	12.5
1437	32	32	71.9	30.2	6.675	2.25	69.5	20.25	26.45	12.5
1439	32	32	71.9	30.2	6.675	2.25	69.5	20.25	26.3	12.5
1440	32	32	71.9	30.2	6.675	2.25	69.5	20.25	26.45	12.5
1441	32	32	71.9	30.2	6.675	2.25	69.5	20.25	26.45	12.5
1442	32	32	71.9	30.2	6.675	2.25	69.5	20.25	26.325	12.5
1444	32	32	71.9	30.2	6.675	2.25	69.5	20.25	26.375	12.5
1445	32.1	32.1	71.9	30.2	6.675	2.25	69.5	20.25	26.2	12.5
1446	32	32	71.9	30.2	6.675	2.25	69.5	20.25	26.375	12.5
1447	32	32	71.9	30.2	6.675	2.25	69.5	20.25	26.2	12.5
1448	32	32	71.9	30.2	6.675	2.25	69.5	20.25	26.375	12.5
1449	32	32	71.9	30.2	6.675	2.25	69.5	20.25	26.375	12.5
1451	32	32	71.9	30.2	6.675	2.25	69.5	20.25	26.35	12.5
1452	32.1	32.1	71.9	30.2	6.675	2.25	69.5	20.25	26.2	12.5
1453	32	32	71.9	30.2	6.675	2.25	69.5	20.25	26.35	12.5
1454	32	32	71.9	30.2	6.675	2.25	69.5	20.25	26.35	12.5
1456	32	32	71.9	30.2	6.675	2.25	69.5	20.25	26.35	12.5
1458	32	32	71.9	30.2	6.675	2.25	69.5	20.25	26.35	12.5125
1459	32	32	71.9	30.2	6.675	2.25	69.5	20.25	26.15	12.5
1460	32.1	32.1	71.9	30.2	6.675	2.25	69.5	20.25	26.35	12.5
1461	32	32	71.9	30.2	6.675	2.25	69.5	20.25	26.15	12.5
1463	32	32	71.9	30.2	6.675	2.25	69.5	20.25	26.375	12.5
1465	32	32	71.9	30.2	6.675	2.25	69.5	20.25	26.15	12.5
1467	32.1	32.1	71.9	30.2	6.675	2.25	69.5	20.25	26.375	12.5
1469	32	32	71.9	30.2	6.675	2.25	69.5	20.25	26.375	12.5
1471	32	32	71.9	30.2	6.675	2.25	69.5	20.25	26.375	12.5
1473	32	32	71.9	30.2	6.675	2.25	69.5	20.25	26.375	12.5
1475	32	32	71.9	30.2	6.675	2.25	69.5	20.25	26.375	12.5
1477	32	32	71.9	30.2	6.675	2.25	69.5	20.25	26.375	12.5
1478	32	32	71.9	30.2	6.675	2.25	69.5	20.25	26.375	12.5
1480	32	32	71.9	30.2	6.675	2.25	69.5	20.25	26.275	12.5
