Time	ejabberd-nolog-1	ejabberd-nolog-2	openfire-log-1	openfire-log-2	openfire-log-4	openfire-log-8	openfire-nolog-1	openfire-nolog-2	openfire-nolog-4	openfire-nolog-8
2284	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2285	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2286	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2287	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2288	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2289	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2290	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2291	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2292	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2293	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2294	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2295	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2296	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2297	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2298	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2299	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2300	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2301	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2302	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2303	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2304	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2305	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2306	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2307	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2308	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2309	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2310	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2311	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2312	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2313	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2314	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2315	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2316	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2317	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2318	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2319	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2320	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2321	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2322	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2323	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2324	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2325	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2326	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2327	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2328	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2329	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2330	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2331	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2332	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2333	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2334	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2335	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2336	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2337	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2338	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2339	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2340	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2341	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2342	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2343	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2344	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2345	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2346	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2347	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2348	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2349	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2350	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2351	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2352	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2353	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2354	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2355	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2356	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2357	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2358	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2359	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2360	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2361	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2362	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2363	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2364	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2365	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2366	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2367	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2368	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2369	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2370	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2371	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2372	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2373	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2374	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2375	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2376	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2377	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2378	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2379	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2380	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2381	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2382	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2383	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2384	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2385	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2386	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2387	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2388	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2389	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2390	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2391	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2392	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2393	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2394	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2395	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2396	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2397	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2398	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2399	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2400	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2402	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2403	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2404	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2405	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2406	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2407	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2408	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2409	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2410	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2411	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2412	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2413	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2414	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2415	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2416	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2417	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2418	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2419	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2420	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2421	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2422	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2423	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2424	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2425	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2426	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2427	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2428	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2429	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2431	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2432	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2433	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2434	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2435	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2436	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2437	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2438	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2439	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2440	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2441	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2442	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2443	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2444	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2445	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2446	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2447	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2448	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2449	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2450	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2451	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2452	32.9	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2454	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2455	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2456	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2457	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2458	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2459	32.9	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2461	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2462	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2463	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2464	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2465	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2466	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2467	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2468	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2469	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2470	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2471	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2472	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2473	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2474	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2475	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2476	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2477	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2478	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2479	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2480	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2481	32.9	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2483	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2484	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2485	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2486	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2487	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2488	32.9	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2490	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2491	32.7	32.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2492	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2493	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2494	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2495	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2496	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2497	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2498	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2499	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2500	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2501	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2502	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2503	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2504	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2505	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2506	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2507	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2508	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2509	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2510	32.9	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2512	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2513	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2514	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2515	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2516	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2517	33	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2519	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2520	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2521	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2522	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2523	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2524	33	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2526	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2527	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2528	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2529	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2530	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2532	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2533	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2534	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2535	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2536	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2537	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2538	33	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2540	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2541	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2542	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2543	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2544	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2545	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2546	33	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2548	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2549	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2550	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2551	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2552	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2553	33	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2555	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2556	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2557	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2558	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2559	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2560	33	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2562	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2563	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2564	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2565	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2566	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2568	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2569	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2570	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2571	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2572	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2573	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2574	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2576	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2577	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2578	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2586	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2587	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2589	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2590	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2591	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2592	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2593	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2594	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2595	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2597	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2598	32.8	32.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2599	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2600	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2601	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2602	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2604	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2605	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2606	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2614	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2615	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2616	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2618	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2619	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2620	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2621	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2622	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2623	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2625	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2626	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2627	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2628	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2629	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2630	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2632	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2633	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2634	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2635	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2636	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2637	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2639	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2640	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2641	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2642	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2643	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2644	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2645	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2647	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2648	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2649	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2650	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2651	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
2652	32.9	32.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
