252	38.8	38.8	7.6	4.35	1.15	1.0375	6	28.85	18.8	1
254	42.7	42.7	7.5	2.75	1.6	1.1375	6	28.85	12.075	1
256	46.6	46.6	7.5	3	1.625	1.15	6	28.85	12.35	1
257	35.3	35.3	7.5	3.25	1.2	1.6875	6	34.95	12.65	11.25
258	48.8	48.8	7.5	3.3	1.2	1.1625	6	28.85	18.8	1
259	50.4	50.4	7.5	4.45	1.2	1.2125	6	34.95	12.9	1
261	54.3	54.3	7.4	3.55	1.625	1.2	6	28.85	12.9	1
263	57.4	57.4	7.4	3.9	1.2	1.2625	6	34.95	12.95	1
265	58.7	58.7	7.3	4.45	1.225	1.3375	6	28.9	19.2	1
267	61.5	61.5	7.3	4.4	1.25	1.4125	6	28.9	13.275	1
269	63	63	7.3	4.4	1.25	1.45	6	30.45	13.275	12
271	35.4	35.4	7.3	4.4	1.225	1.4875	6	30.45	19.9	12.125
272	63.7	63.7	7.4	4.45	1.225	1.7	6	35.6	13.575	1
273	64	64	27.5	4.4	1.25	1.5125	6	30.45	20.275	12.3375
274	65.6	35.4	7.4	4.4	1.25	1.7	6	30.45	13.925	1
276	35.4	35.4	7.4	4.35	1.675	1.7	6	35.6	14.175	12.375
277	63.6	63.6	7.4	4.35	1.275	1.5875	6	31.7	14.175	1
278	62.6	62.6	7.3	4.45	1.275	1.7	6	31.7	20.275	12.4
279	62.6	62.6	27.5	4.45	1.35	1.6375	6	35.6	14.175	1
280	61.8	61.8	7.3	4.45	1.4	1.6375	6	31.7	14.175	1
281	66.6	66.6	7.3	4.45	1.675	1.6625	6	31.7	14.175	1
283	60.2	60.2	7.3	4.4	1.475	1.675	6	37.75	14.3	1
284	58.9	58.9	7.3	4.4	1.525	1.7	6	31.7	20.725	1
285	56.3	56.3	27.5	4.45	1.55	1.7125	6	37.75	14.325	1
287	51.6	51.6	7.3	4.4	1.625	1.725	6	31.7	14.325	1
288	48.6	48.6	7.3	4.4	1.675	1.725	6	31.7	14.325	1
289	35.3	35.3	7.6	4.4	1.625	1.7	6	37.75	14.625	13.1
290	47	47	8.2	4.4	1.625	1.7125	6	31.7	14.625	1
291	45.3	45.3	27.5	4.4	1.7	1.7	6	31.7	20.725	1
293	44.8	44.8	9.3	4.4	1.7	1.7125	6	31.7	14.625	1
295	44.3	44.3	10.8	4.4	1.7	1.7125	6	33.4	14.775	1
296	44.9	35.3	10.8	4.35	1.7	1.7	6	38.55	14.775	1
298	45.2	45.2	10.9	4.35	1.7	1.6875	6	38.6	14.775	1
300	49.3	49.3	12.4	4.35	1.675	1.7	6	33.4	14.775	1
302	51.5	51.5	12.6	4.35	1.675	1.675	6	38.7	14.775	1
303	51.7	31.3	27.5	4.35	1.675	1.675	6	34.85	14.775	13.7375
305	52.4	52.4	14.5	4.45	1.675	1.675	6	38.7	15.225	13.9375
306	67.6	67.6	14.7	4.35	1.675	1.675	6	34.85	15.225	1
308	74.6	74.6	16.8	4.35	1.675	1.6875	6	34.95	15.4	1
310	86.3	31.2	16.8	4.35	1.675	1.6875	6	34.95	22.425	14
312	31.2	31.2	17.1	4.35	1.675	1.7	6	38.8	22.5	14.0125
313	31.2	31.2	17.1	4.35	1.675	1.7125	6	34.95	15.65	1
315	31.2	31.2	27.5	4.4	1.675	1.7125	6	38.8	15.65	1
317	31.2	31.2	19.5	4.45	1.65	1.7125	6	34.95	15.65	1
319	31.2	31.2	20	4.45	1.65	1.7	6	34.95	15.65	1
321	31.2	31.2	23.1	4.45	1.6	1.7	6	35.35	15.95	1
323	31.2	31.2	23.1	4.45	1.6	1.7	6	35.6	23.725	14.5
324	31.2	31.2	23.1	4.45	1.6	1.7	6	35.6	16.2	1
326	31.2	31.2	23.8	4.45	1.6	1.7	6	35.6	16.425	14.7
327	31.2	31.2	23.8	4.45	1.6	1.7	6	35.6	16.425	1
329	31.2	31.2	23.8	4.45	1.7	1.7	6	35.6	16.5	1
331	86.4	86.4	23.8	4.45	1.6	1.7	6	39.1	16.8	1
333	86.3	86.3	23.8	4.45	1.6	1.7	6	37.3	16.8	14.8
